LEVEL,Div Num,Div Name,Sch Num,Sch Name,Sch Type,Low Grade,High Grade,Subject,Grade,Test,2018-2019 Pass Rate,2019-2020 Pass Rate,2020-2021 Pass Rate,2018-2019 Adv Pass Rate,2019-2020 Adv Pass Rate,2020-2021 Adv Pass Rate,address,latitude,longitude,geoid
SCH,30.0,Fauquier County,511.0,Greenville Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,77,,68,18,,11,Greenville Elementary Fauquier County,38.7293734,-77.6753139,5101260
SCH,30.0,Fauquier County,750.0,H.M. Pearson Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,63,,59,8,,6,H.M. Pearson Elementary Fauquier County,38.6487331,-77.6773303,5101260
SCH,30.0,Fauquier County,853.0,James G. Brumfield Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,66,,63,16,,10,James G. Brumfield Elementary Fauquier County,38.7004823,-77.794168,5101260
SCH,30.0,Fauquier County,530.0,Margaret M. Pierce Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,49,,55,5,,7,Margaret M. Pierce Elementary Fauquier County,38.538766,-77.807365,5101260
SCH,30.0,Fauquier County,20.0,Mary Walter Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,58,,61,16,,3,Mary Walter Elementary Fauquier County,38.5027337,-77.7023901,5101260
SCH,30.0,Fauquier County,720.0,P.B. Smith Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,75,,72,18,,7,P.B. Smith Elementary Fauquier County,38.736799,-77.760154,5101260
SCH,30.0,Fauquier County,740.0,W.G. Coleman Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,55,,67,14,,2,W.G. Coleman Elementary Fauquier County,38.8710257,-77.8182926,5101260
SCH,31.0,Floyd County,90.0,Check Elementary,Elem,PK,7.0,English: Reading,Gr 3,English Reading,66,,55,7,,6,Check Elementary Floyd County,37.0347346,-80.1642809,5101260
SCH,31.0,Floyd County,360.0,Floyd Elementary,Elem,PK,7.0,English: Reading,Gr 3,English Reading,60,,58,15,,6,Floyd Elementary Floyd County,36.9105096,-80.307666,5101260
SCH,31.0,Floyd County,650.0,Indian Valley Elementary,Elem,KG,7.0,English: Reading,Gr 3,English Reading,71,,62,10,,15,Indian Valley Elementary Floyd County,36.916542,-80.53917,5101260
SCH,31.0,Floyd County,500.0,Willis Elementary,Elem,PK,7.0,English: Reading,Gr 3,English Reading,78,,67,26,,0,Willis Elementary Floyd County,36.863591,-80.466381,5101260
SCH,32.0,Fluvanna County,300.0,Carysbrook Elementary,Elem,3,4.0,English: Reading,Gr 3,English Reading,65,,57,17,,11,Carysbrook Elementary Fluvanna County,37.8137413,-78.2442089,5101260
SCH,135.0,Franklin City,10.0,S.P. Morton Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,42,,32,5,,3,S.P. Morton Elementary Franklin City,36.6635075,-76.9251155,5101260
SCH,33.0,Franklin County,1370.0,Boones Mill Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,75,,74,21,,17,Boones Mill Elementary Franklin County,37.0907483,-79.9293018,5101260
SCH,33.0,Franklin County,1320.0,Burnt Chimney Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,70,,76,18,,12,Burnt Chimney Elementary Franklin County,37.1015538,-79.8160074,5101260
SCH,33.0,Franklin County,350.0,Callaway Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,83,,64,9,,0,Callaway Elementary Franklin County,37.0117886,-80.0476856,5101290
SCH,33.0,Franklin County,20.0,Dudley Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,74,,68,14,,12,Dudley Elementary Franklin County,37.0791855,-79.750063,5101290
SCH,33.0,Franklin County,1360.0,Ferrum Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,71,,64,16,,8,Ferrum Elementary Franklin County,36.9228935,-80.027275,5101320
SCH,33.0,Franklin County,690.0,Glade Hill Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,77,,69,14,,11,Glade Hill Elementary Franklin County,36.9875641,-79.7486469,5101320
SCH,33.0,Franklin County,10.0,Henry Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,69,,46,10,,4,Henry Elementary Franklin County,36.8490314,-79.928483,5101320
SCH,33.0,Franklin County,660.0,Lee M. Waid Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,74,,66,20,,11,Lee M. Waid Elementary Franklin County,36.9959102,-79.8791829,5101320
SCH,33.0,Franklin County,1380.0,Rocky Mount Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,65,,48,13,,4,Rocky Mount Elementary Franklin County,37.0194814,-79.8654127,5101320
SCH,33.0,Franklin County,1170.0,Snow Creek Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,78,,96,19,,15,Snow Creek Elementary Franklin County,35.7809773,-81.2676276,5101320
SCH,33.0,Franklin County,960.0,Sontag Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,79,,69,11,,0,Sontag Elementary Franklin County,36.9270907,-79.8403342,5101320
SCH,33.0,Franklin County,980.0,Windy Gap Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,81,,79,27,,19,Windy Gap Elementary Franklin County,37.1690168,-79.8661289,5101320
SCH,34.0,Frederick County,10.0,Apple Pie Ridge Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,72,,50,21,,6,Apple Pie Ridge Elementary Frederick County,39.214822,-78.1796765,5101320
SCH,34.0,Frederick County,320.0,Armel Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,63,,68,18,,12,Armel Elementary Frederick County,39.1025182,-78.155949,5101320
SCH,34.0,Frederick County,20.0,Bass-Hoover Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,61,,66,12,,11,Bass-Hoover Elementary Frederick County,39.0929568,-78.1985919,5101320
SCH,34.0,Frederick County,587.0,Evendale Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,52,,50,11,,7,Evendale Elementary Frederick County,39.1264052,-78.1463523,5101350
SCH,34.0,Frederick County,380.0,Gainesboro Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,70,,53,14,,8,Gainesboro Elementary Frederick County,39.2694948,-78.2478046,5101350
SCH,34.0,Frederick County,590.0,Greenwood Mill Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,78,,67,22,,10,Greenwood Mill Elementary Frederick County,39.170086,-78.105403,5101350
SCH,34.0,Frederick County,40.0,Indian Hollow Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,68,,43,13,,6,Indian Hollow Elementary Frederick County,39.2404594,-78.2871726,5101350
SCH,34.0,Frederick County,591.0,Jordan Springs Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,,,57,,,7,Jordan Springs Elementary Frederick County,39.2280816,-78.1018569,5101380
SCH,34.0,Frederick County,340.0,Middletown Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,76,,47,28,,5,Middletown Elementary Frederick County,39.4440172,-77.5380197,5101380
SCH,34.0,Frederick County,583.0,Orchard View Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,78,,63,23,,7,Orchard View Elementary Frederick County,39.1257705,-78.2375335,5101380
SCH,34.0,Frederick County,582.0,Redbud Run Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,58,,55,12,,10,Redbud Run Elementary Frederick County,39.1908569,-78.1127929,5101410
SCH,34.0,Frederick County,410.0,Stonewall Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,66,,40,13,,5,Stonewall Elementary Frederick County,39.249801,-78.10299,5101440
SCH,110.0,Fredericksburg City,272.0,Lafayette Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,50,,46,10,,4,Lafayette Elementary Fredericksburg City,38.2750854,-77.4902877,5101440
SCH,111.0,Galax City,10.0,Galax Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,74,,56,18,,2,Galax Elementary Galax City,36.6584348,-80.924911,5101440
SCH,35.0,Giles County,10.0,Eastern Elementary/Middle,Elem,PK,7.0,English: Reading,Gr 3,English Reading,80,,69,24,,17,Eastern Elementary/Middle Giles County,37.3136684,-80.5803533,5101440
SCH,35.0,Giles County,390.0,Macy Mcclaugherty Elementary/Middle,Elem,PK,7.0,English: Reading,Gr 3,English Reading,67,,39,8,,5,Macy Mcclaugherty Elementary/Middle Giles County,37.3248293,-80.7280964,5101440
SCH,35.0,Giles County,400.0,Narrows Elementary/Middle,Elem,PK,7.0,English: Reading,Gr 3,English Reading,62,,62,10,,12,Narrows Elementary/Middle Giles County,37.3268207,-80.8130791,5101440
SCH,36.0,Gloucester County,250.0,Abingdon Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,71,,56,11,,5,Abingdon Elementary Gloucester County,37.2918403,-76.5135056,5101440
SCH,36.0,Gloucester County,240.0,Achilles Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,75,,63,8,,6,Achilles Elementary Gloucester County,37.2783364,-76.4421472,5101440
SCH,36.0,Gloucester County,381.0,Bethel Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,84,,63,17,,14,Bethel Elementary Gloucester County,37.41033,-76.605169,5101440
SCH,36.0,Gloucester County,100.0,Botetourt Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,84,,72,17,,14,Botetourt Elementary Gloucester County,37.4167011,-76.534098,5101440
SCH,36.0,Gloucester County,270.0,Petsworth Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,80,,77,15,,11,Petsworth Elementary Gloucester County,37.4617958,-76.6045074,5101440
SCH,37.0,Goochland County,120.0,Byrd Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,82,,56,10,,6,Byrd Elementary Goochland County,37.7570075,-78.0575256,5101470
SCH,37.0,Goochland County,360.0,Goochland Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,78,,69,20,,6,Goochland Elementary Goochland County,37.6958999,-77.8902587,5101470
SCH,37.0,Goochland County,260.0,Randolph Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,74,,68,27,,10,Randolph Elementary Goochland County,37.685335,-77.7955357,5101470
SCH,38.0,Grayson County,480.0,Fairview Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,89,,81,16,,12,Fairview Elementary Grayson County,36.5835392,-80.9106677,5101470
SCH,38.0,Grayson County,911.0,Fries Elementary,Elem,PK,7.0,English: Reading,Gr 3,English Reading,88,,79,16,,4,Fries Elementary Grayson County,36.7145045,-80.9734636,5101470
SCH,38.0,Grayson County,430.0,Grayson Highlands,Elem,PK,7.0,English: Reading,Gr 3,English Reading,64,,100,21,,6,Grayson Highlands Grayson County,36.6276162,-81.4975042,5101470
SCH,38.0,Grayson County,422.0,Independence Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,73,,64,15,,6,Independence Elementary Grayson County,36.6230444,-81.1364351,5101470
SCH,39.0,Greene County,20.0,Nathanael Greene Elementary,Elem,3,5.0,English: Reading,Gr 3,English Reading,64,,45,10,,7,Nathanael Greene Elementary Greene County,38.2963122,-78.4464623,5101470
SCH,39.0,Greene County,30.0,Ruckersville Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,60,,62,11,,5,Ruckersville Elementary Greene County,38.2429721,-78.3887156,5101470
SCH,40.0,Greensville County,50.0,Greensville Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,57,,45,8,,8,Greensville Elementary Greensville County,36.7166137,-77.5290985,5101470
SCH,41.0,Halifax County,1560.0,Clays Mill Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,76,,54,24,,0,Clays Mill Elementary Halifax County,36.8309072,-78.8730954,5101470
SCH,41.0,Halifax County,20.0,Cluster Springs Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,73,,60,14,,7,Cluster Springs Elementary Halifax County,36.628049,-78.9137279,5101510
SCH,41.0,Halifax County,1550.0,Meadville Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,57,,39,13,,4,Meadville Elementary Halifax County,36.8368301,-79.0435333,5101510
SCH,41.0,Halifax County,1510.0,Scottsburg Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,70,,70,3,,7,Scottsburg Elementary Halifax County,36.7791252,-78.8117141,5101560
SCH,41.0,Halifax County,1521.0,Sinai Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,72,,50,17,,14,Sinai Elementary Halifax County,36.7538704,-78.9596058,5101620
SCH,41.0,Halifax County,30.0,South Boston Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,73,,38,18,,2,South Boston Elementary Halifax County,36.7190848,-78.8901874,5101620
SCH,41.0,Halifax County,1490.0,Sydnor Jennings Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,68,,35,7,,0,Sydnor Jennings Elementary Halifax County,36.9247487,-79.0140892,5101620
SCH,112.0,Hampton City,500.0,A.W.E. Bassette Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,35,,54,6,,5,A.W.E. Bassette Elementary Hampton City,37.0165289,-76.3749884,5101620
SCH,112.0,Hampton City,160.0,Aberdeen Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,58,,56,14,,7,Aberdeen Elementary Hampton City,37.0335278,-76.4051839,5101620
SCH,112.0,Hampton City,470.0,Albert W. Patrick III Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,66,,68,6,,10,Albert W. Patrick III Elementary Hampton City,37.0299815,-76.3448476,5101690
SCH,112.0,Hampton City,260.0,Alfred S. Forrest Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,59,,48,9,,4,Alfred S. Forrest Elementary Hampton City,37.0413203,-76.425094,5101690
SCH,112.0,Hampton City,120.0,Armstrong Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,88,,59,25,,3,Armstrong Elementary Hampton City,37.0097702,-76.3646083,5101690
SCH,112.0,Hampton City,330.0,Barron Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,66,,74,7,,4,Barron Elementary Hampton City,37.0479013,-76.3419088,5101690
SCH,112.0,Hampton City,460.0,Captain John Smith Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,59,,58,13,,3,Captain John Smith Elementary Hampton City,37.045251,-76.3239528,5101710
SCH,112.0,Hampton City,420.0,Christopher C. Kraft Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,60,,58,13,,9,Christopher C. Kraft Elementary Hampton City,37.0492922,-76.4152725,5101710
SCH,112.0,Hampton City,30.0,Francis Asbury Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,69,,61,14,,6,Francis Asbury Elementary Hampton City,37.0702761,-76.2996736,5101710
SCH,112.0,Hampton City,650.0,George P. Phenix Elementary,Combined,PK,8.0,English: Reading,Gr 3,English Reading,79,,62,19,,10,George P. Phenix Elementary Hampton City,37.0529793,-76.4357189,5101710
SCH,112.0,Hampton City,640.0,Hunter B. Andrews,Combined,PK,8.0,English: Reading,Gr 3,English Reading,70,,62,21,,6,Hunter B. Andrews Hampton City,37.011011,-76.367771,5101770
SCH,112.0,Hampton City,250.0,Jane H. Bryan Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,65,,62,11,,0,Jane H. Bryan Elementary Hampton City,37.0276849,-76.3134841,5101770
SCH,112.0,Hampton City,490.0,Luther W. Machen Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,58,,61,4,,3,Luther W. Machen Elementary Hampton City,37.0672416,-76.3840619,5101770
SCH,112.0,Hampton City,440.0,Mary S. Peake Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,48,,42,8,,0,Mary S. Peake Elementary Hampton City,37.0376501,-76.3593419,5101770
SCH,112.0,Hampton City,270.0,Mary T. Christian Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,62,,55,4,,0,Mary T. Christian Elementary Hampton City,37.0535631,-76.3796997,5101770
SCH,112.0,Hampton City,360.0,Mary W. Jackson Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,80,,83,23,,13,Mary W. Jackson Elementary Hampton City,37.03521,-76.43904,5101770
SCH,112.0,Hampton City,410.0,Paul Burbank Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,75,,78,10,,3,Paul Burbank Elementary Hampton City,37.055295,-76.3735621,5101770
SCH,112.0,Hampton City,370.0,Phillips Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,74,,69,16,,6,Phillips Elementary Hampton City,37.060659,-76.317685,5101800
SCH,112.0,Hampton City,180.0,Samuel P. Langley Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,67,,60,12,,4,Samuel P. Langley Elementary Hampton City,37.0684163,-76.3330252,5101800
SCH,112.0,Hampton City,80.0,William Mason Cooper Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,79,,81,19,,6,William Mason Cooper Elementary Hampton City,37.052069,-76.3850051,5101800
SCH,42.0,Hanover County,360.0,Battlefield Park Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,82,,84,22,,11,Battlefield Park Elementary Hanover County,37.6261925,-77.2964131,5101800
SCH,42.0,Hanover County,20.0,Beaverdam Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,70,,61,22,,8,Beaverdam Elementary Hanover County,37.9332417,-77.6422901,5101800
SCH,42.0,Hanover County,70.0,Cold Harbor Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,62,,45,13,,8,Cold Harbor Elementary Hanover County,37.5933163,-77.3198321,5101800
SCH,42.0,Hanover County,551.0,Cool Spring Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,84,,76,31,,11,Cool Spring Elementary Hanover County,37.6693656,-77.4117456,5101800
SCH,42.0,Hanover County,430.0,Elmont Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,71,,58,19,,16,Elmont Elementary Hanover County,37.7141838,-77.5073852,5101800
SCH,42.0,Hanover County,162.0,John M. Gandy Elementary,Elem,3,5.0,English: Reading,Gr 3,English Reading,63,,58,16,,12,John M. Gandy Elementary Hanover County,37.7704085,-77.4744545,5101800
SCH,42.0,Hanover County,200.0,Kersey Creek Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,83,,84,21,,16,Kersey Creek Elementary Hanover County,37.6909622,-77.3893184,5101800
SCH,42.0,Hanover County,210.0,Laurel Meadow Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,76,,85,18,,12,Laurel Meadow Elementary Hanover County,37.6278444,-77.3371632,5101800
SCH,42.0,Hanover County,420.0,Mechanicsville Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,74,,66,20,,15,Mechanicsville Elementary Hanover County,37.612202,-77.379062,5101800
SCH,42.0,Hanover County,410.0,Pearson's Corner Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,95,,89,25,,30,Pearson's Corner Elementary Hanover County,37.677916,-77.3897449,5101800
SCH,42.0,Hanover County,552.0,Pole Green Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,83,,86,22,,17,Pole Green Elementary Hanover County,37.6396904,-77.308604,5101800
SCH,42.0,Hanover County,30.0,Rural Point Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,88,,88,29,,22,Rural Point Elementary Hanover County,37.6650435,-77.3394216,5101800
SCH,42.0,Hanover County,40.0,South Anna Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,74,,68,20,,19,South Anna Elementary Hanover County,37.761794,-77.659916,5101800
SCH,42.0,Hanover County,290.0,Washington-Henry Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,84,,56,22,,15,Washington-Henry Elementary Hanover County,37.6456489,-77.3839097,5101800
SCH,113.0,Harrisonburg City,120.0,Bluestone Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,57,,31,11,,5,Bluestone Elementary Harrisonburg City,38.4460067,-78.9056777,5101800
SCH,113.0,Harrisonburg City,50.0,Keister Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,42,,30,3,,2,Keister Elementary Harrisonburg City,38.4384323,-78.8830383,5101800
SCH,113.0,Harrisonburg City,110.0,Smithland Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,56,,43,14,,4,Smithland Elementary Harrisonburg City,38.4403692,-78.8360483,5101800
SCH,113.0,Harrisonburg City,60.0,Spotswood Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,35,,25,6,,3,Spotswood Elementary Harrisonburg City,38.4419247,-78.8605822,5101800
SCH,113.0,Harrisonburg City,191.0,Stone Spring Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,52,,74,14,,7,Stone Spring Elementary Harrisonburg City,38.4155181,-78.8748407,5101800
SCH,113.0,Harrisonburg City,30.0,Waterman Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,65,,36,16,,2,Waterman Elementary Harrisonburg City,38.4552613,-78.8740407,5101800
SCH,43.0,Henrico County,320.0,Arthur Ashe Jr. Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,60,,39,11,,4,Arthur Ashe Jr. Elementary Henrico County,37.5715762,-77.3641155,5101800
SCH,43.0,Henrico County,120.0,Cashell Donahoe Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,49,,38,4,,2,Cashell Donahoe Elementary Henrico County,37.5381415,-77.2930248,5101800
SCH,43.0,Henrico County,590.0,Chamberlayne Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,57,,77,8,,19,Chamberlayne Elementary Henrico County,37.6322413,-77.4423657,5101800
SCH,43.0,Henrico County,530.0,Charles M. Johnson Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,49,,30,4,,0,Charles M. Johnson Elementary Henrico County,37.6026773,-77.505115,5101800
